starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 04 20:14:26 2014	1393989266	12	2375	2386	0
Tue Mar 04 20:14:26 2014	1393989266	12	3956	3967	0
Tue Mar 04 20:14:26 2014	1393989266	12	4054	4066	0
Tue Mar 04 20:14:26 2014	1393989266	12	4059	4071	0
Tue Mar 04 20:14:26 2014	1393989266	11	4066	4077	0
Tue Mar 04 20:14:26 2014	1393989266	12	4067	4079	0
Tue Mar 04 20:14:26 2014	1393989266	11	4074	4085	0
Tue Mar 04 20:14:26 2014	1393989266	11	4080	4091	0
Tue Mar 04 20:14:26 2014	1393989266	11	4086	4097	0
Tue Mar 04 20:14:26 2014	1393989266	11	4091	4102	0
Tue Mar 04 20:14:26 2014	1393989266	11	4095	4106	0
Tue Mar 04 20:14:26 2014	1393989266	11	4102	4113	0
Tue Mar 04 20:14:26 2014	1393989266	12	4104	4115	0
Tue Mar 04 20:14:26 2014	1393989266	12	4108	4120	0
Tue Mar 04 20:14:26 2014	1393989266	11	4115	4126	0
Tue Mar 04 20:14:26 2014	1393989266	11	4118	4129	0
Tue Mar 04 20:14:26 2014	1393989266	12	4121	4133	0
Tue Mar 04 20:14:26 2014	1393989266	11	4128	4139	0
Tue Mar 04 20:14:26 2014	1393989266	12	4132	4144	0
Tue Mar 04 20:14:26 2014	1393989266	11	4139	4150	0
Tue Mar 04 20:14:26 2014	1393989266	11	4145	4156	0
Tue Mar 04 20:14:26 2014	1393989266	12	4148	4160	0
Tue Mar 04 20:14:26 2014	1393989266	11	4155	4166	0
Tue Mar 04 20:14:26 2014	1393989266	11	4161	4172	0
Tue Mar 04 20:14:26 2014	1393989266	11	4164	4175	0
Tue Mar 04 20:14:26 2014	1393989266	12	4167	4179	0
Tue Mar 04 20:14:26 2014	1393989266	11	4175	4186	0
Tue Mar 04 20:14:26 2014	1393989266	11	4185	4195	0
Tue Mar 04 20:14:27 2014	1393989267	0	5152	5152	0
Tue Mar 04 20:14:26 2014	1393989266	0	5236	5236	0
Tue Mar 04 20:14:26 2014	1393989266	11	5315	5326	0
Tue Mar 04 20:14:26 2014	1393989266	0	5334	5334	0
Tue Mar 04 20:14:26 2014	1393989266	8	5404	5412	0
Tue Mar 04 20:14:26 2014	1393989266	12	5492	5504	0
Tue Mar 04 20:14:26 2014	1393989266	12	5497	5508	0
Tue Mar 04 20:14:18 2014	1393989258	13	7886	7899	0
Tue Mar 04 20:14:18 2014	1393989258	14	7886	7900	0
Tue Mar 04 20:14:18 2014	1393989258	12	7888	7900	0
Tue Mar 04 20:14:18 2014	1393989258	16	7885	7901	0
Tue Mar 04 20:14:18 2014	1393989258	12	7889	7901	0
Tue Mar 04 20:14:18 2014	1393989258	14	7888	7901	0
Tue Mar 04 20:14:18 2014	1393989258	16	7886	7902	0
Tue Mar 04 20:14:18 2014	1393989258	16	7885	7902	0
Tue Mar 04 20:14:18 2014	1393989258	15	7886	7902	0
Tue Mar 04 20:14:18 2014	1393989258	15	7887	7902	0
Tue Mar 04 20:14:18 2014	1393989258	15	7887	7902	0
Tue Mar 04 20:14:18 2014	1393989258	13	7889	7902	0
Tue Mar 04 20:14:18 2014	1393989258	1001	6902	7903	0
